Anchor Postcode,Duration (min),Route Index,Waypoints,Waypoint Count,Distance (m),Duration (sec),Duration (formatted),Polyline
WF2 0GU,45,984,Wrenthorpe Village Hall → The Well Church (Elim Pentecostal) → Wrenthorpe Post Office → Wrenthorpe Methodist Church → Wrenthorpe Village Hall,3,1880,317,5min,k~vfIt`iH@?XGVEG}@EkBODYHI@UBc@EMNWNINKZI\ITi@XMNEPG^EZOEQCG?USMOReADUj@cDGIn@}DL{@@AH_@Po@Je@Jo@Fa@D[@IDUFg@BSBMD[F]BUFc@@EJg@BIPRNFTJNFTFN?F@xCBX@VPt@v@PT]xAY|@o@dBUl@Qp@o@pCEJW|@MTORYR_@LODYHI@UBc@E{B_@g@UGIY[[U}@a@FYb@eATy@Ux@O\Sf@GX|@`@ZTXZFHf@TzB^b@DTCHAXINEDjBF|@WDYFA?
WF2 0GU,50,985,Al Fresco → The New Albion → The Blue Light → West Villa → Al Fresco,3,1538,301,5min,__ufIjuiHCj@APAPCl@E^GRKRBHRb@U`@CCAAGJ??FK@@BBTa@Sc@}AlCu@rAIHHVN`@ADCDSRRSBE@EYy@HIt@sA|AmCCI[o@c@_Ab@qAZw@JSf@iAj@wAh@mANc@Tm@\_ATk@Ro@BGp@{BwA_Bx@qCnApAMn@c@nBq@zBCFSn@Uj@]~@Ul@Ob@i@lAk@vAg@hAKR[v@c@pAb@~@Zn@JSFSD_@Bm@@Q@QBk@
WF2 0GU,50,986,Alverthorpe Conservative Club → Pizza Ferrara → Al Fresco → Alverthorpe St Paul's CofE (VA) School → Alverthorpe Conservative Club,3,1975,404,6min,cbufI`_jH`AeBCI[o@c@_AGReAvCg@zAg@|AMZM\Nl@Rz@S{@Om@L]L[FS^iAf@{AdAwCFSb@~@Zn@JSFSD_@Bm@@Q@QBk@?Q@UBy@Cx@ATC|@APAPCl@E^GRKR[o@c@_Ab@qAZw@MUKKQIQG[IQCSGMEQKY[g@g@SWy@oAGEKCQl@c@`AEd@Er@ETIVKXERGTEX@\Ap@AXGVILDZBV?R@RGd@A\CTCB??C?B?BCBU@]Fe@AS?SCWE[HMFW@Y@q@A]DYFUDSJYHWDUDs@De@b@aAPm@JBFDx@nARVf@f@XZPJLDRFPBZHPFPHJJLT[v@c@pAb@~@Zn@BHaAdB
WF2 0GU,50,987,Alverthorpe Garage → Sun Bo → Kylies Sandwich Bar & Custom Cakes → Mill View Stores → Alverthorpe Garage,3,1204,286,4min,cdufI`bjHb@w@|AmCCIJSFSGEi@}@BDd@v@FDGRKR[o@c@_AGReAvCg@zAg@|AMZM\]v@q@fBGLZl@P[QZ[m@FMPg@^_A\w@L]L[f@}Af@{AdAwCFSb@~@Zn@BHRb@HTNVLVLVTfAj@Sk@RESOs@MWMWOWIUSc@}AlCc@v@
WF2 0GU,50,988,Alverthorpe St Paul's CofE (VA) School → Pizza Ferrara → Alverthorpe Conservative Club → NAV Mini Market → Alverthorpe St Paul's CofE (VA) School,3,1723,329,5min,unufId`jHBCBU@]Fe@AS?SCWE[HMFW@Y@q@A]DYFUDSJYHWDUDs@De@b@aAPm@JBFDx@nARVf@f@XZPJLDRFPBZHPFPHJJLT[v@c@pAGReAvCg@zAg@|AMZM\Nl@Rz@S{@Om@L]L[FS^iAf@{AdAwCFSb@~@Zn@BH}AlCOSNRZg@`AeBCI[o@c@_Ab@qAZw@MUKK??QIQG[IQCSGMEQKY[g@g@SWy@oAGEKCQl@c@`AEd@Er@ETIVKXERGTEX@\Ap@AXGVILDZBV?R@RGd@A\CTCB
WF2 0GU,50,989,Alverthorpe Working Mens Club → The Eagle → Flanshaw Lodge → Mill View Stores → Alverthorpe Working Mens Club,3,1897,288,4min,kltfIdrjHjB\^Lh@XXLPBN@X?RCB?XKPKJIXQ@ARQDC??`@YRQXSPWZi@HOLW^u@FNHRDPDVUJmAhADd@Lb@?AMa@Ee@lAiATKEWEQISGO_@t@MVIN[h@QVYRSPa@X??EBSP[RKHQJYJC?SBY?OAQCYMi@Y_@M_Dm@c@Kc@MGAu@YQMKKi@g@QOUMMIUMOK_@YYa@Wg@[w@CIWe@CIKSGUQk@CIESOs@MW|@aBH[CUMSLRBTIZ}@`BLVTfABHPj@FTJRBHVd@BHZv@Vf@X`@^XNJTLLHTLPNh@f@JJPLt@XF@b@Lb@Jr@N
WF2 0GU,50,990,Alverthorpe & Wrenthorpe Meadows LNR → Wrenthorpe Park & Alverthorpe Meadows → Silcoates School → NAV Mini Market → Alverthorpe & Wrenthorpe Meadows LNR,3,7707,1059,17min,_gufIjlhHJDlCd@n@PKqAW}DGcAg@NY?YCYMSMSSQWUe@Us@U{@W{@a@wAW}@g@f@UR??TSf@g@V|@`@vAVz@Tz@Tr@Td@PVRRRLXLXBX?f@Od@M^MTKr@Sb@Q^M^Mf@Oh@OnA_@VIVGpBm@|Ac@OxAAJEf@g@jCKf@OfAiAzHGn@Ml@a@tB[~Aq@~Cq@zBCFSn@Uj@]~@Ul@Ob@i@lAk@vAg@hAKR[v@c@pAGReAvCg@zAg@|AMZM\]v@q@fBGL_@`As@fBs@hBwBvE}BrGW~@q@`Ce@rBW|@Qh@Wb@[^q@h@eBzA_AbAc@h@cAlBCHsAeC]u@k@qAQ]qAoCIQFSn@_GTaCN{Cd@cR@MJkARuA@UFa@Dk@D]BS@U?[C[GSOa@U_@}@aBVg@Dw@?s@?GFWFMPi@HQBQ?KESAG?E?KF]DYNa@`@eAKQGO?G?Md@sA??e@rA?L?FFNJPb@iABGBADADBDHBJ?@?F_B`EELAJAL@L?B@DFHFBDFBHFLDHDHBL@LAPA|@CZAXIhAGrACXCNMPFRBZ?ZATCRE\Ej@G`@ATStAKjAALe@bROzCU`Co@~FGRHPpAnCP\j@pA\t@rAdCBIbAmBb@i@~@cAdB{Ap@i@Z_@Vc@Pi@V}@d@sBp@aCV_A|BsGvBwEr@iBr@gB^aAFMp@gB\w@L]L[f@}Af@{AdAwCFSb@qAZw@MUKK??QIQG[I@_@B]Dm@PmAT_BV{Ab@XJJNPVb@Zf@b@j@Nc@Tm@\_ATk@Ro@BGp@{Bp@_DZ_B`@uBLm@Fo@hA{HNgAJg@f@kCDg@@KNyA}Ab@qBl@WFWHoA^i@NH`APpC?p@Aj@Ef@In@I`@KZCD]bAaCk@_AWo@QmCe@KE
WF2 0GU,50,991,Amazon DLS4 → Ossett Fire Station → Silkwood Farm → Total Fitness → Amazon DLS4,3,2488,467,7min,wktfIphmH^gBJHNJReAFUPJ@@@?@??CH_@??I^?BA?A?AAQKR_A@GVmAnB~ALo@VR\ZPaA??Q`A][WSMn@oB_BlA_GXq@J[HWn@z@zB`CLJD@D?LEDAJEF?B?HF@BDHDN@RAPEPGLIDK@OFEHEJ{AbHKd@SdAI`@Gd@Kx@CXKfAA`@?LBNBP??FTBBLDH@F@D?NIDEHILOLUFIPa@Pg@DMDMFWPo@@KNq@ViAD]DIDIHIAOAECC_@Y_Aw@~ApABB@D@NCNGNABEHGLWhAOp@AJQn@GVELELQf@Q`@GHMTMNIHEDOHEBEFEDIPANENGHWFECIIEMCOAQBQDOBCJ[BMBMBM@a@JgABYJy@Fe@Ha@ReAJe@zAcH@K?G?EAa@CQEUAMEIKU{BaCo@{@IVKZYp@mA~FWlAAFS~@GTSdAOKKI_@fB
WF2 0GU,50,992,Ardsley House → BP Manor Service Station → Restyle Fitness → China And Thai Express → Ardsley House,3,1540,271,4min,mxzfIrfkHC@kAZcA\kB|@WPo@d@m@b@]\[`@a@j@_@l@MVf@dAOZGN_AMw@pCa@lCg@iDCQKy@]cCZNJ@Be@EA[K`@LCd@ZDZ@L?n@Al@AUp@EPw@pCa@lC[yBKo@CQKy@]cCZNJ@ZDZ@L?n@Al@AR_@LW^m@`@k@Za@\]l@c@n@e@VQjB}@bA]jA[BA
WF2 0GU,50,993,Blue Marlin Fisheries → Sun Bo → Kylies Sandwich Bar & Custom Cakes → Mill View Stores → Blue Marlin Fisheries,3,1309,294,4min,oeufIp_jHZcAdAwCFSb@~@Zn@JSFSGEi@}@BDd@v@FDGRKR[o@c@_AGReAvCg@zAg@|AMZM\]v@q@fBGLZl@P[QZ[m@FMPg@^_A\w@L]L[f@}Af@{AdAwCFSb@~@Zn@BHRb@HTNVLVLVTfAj@Sk@RESOs@MWMWOWIUSc@CI[o@c@_AGReAvC[bA
WF2 0GU,50,994,BP Manor Service Station → Methodist Church → Tania's Barbershop → Ardsley House → BP Manor Service Station,3,2011,254,4min,ug{fI|ukHGN_AMw@pCa@lCg@iDCQIs@AE]cCg@a@[Yk@c@WOQK]O_@Oc@pDEb@A`@Ab@?\B\FjADv@Hx@Fr@Jp@Nj@Nf@R\XZXH\FdA[x@CLiAJqAJiA`@mCv@qCDQTq@R_@LW^m@`@k@Za@\]l@c@n@e@VQjB}@bA]jA[d@Od@UZSh@e@Ta@`AaAH^YTQNSNa@Li@d@[Re@Ta@LC@kAZcA\kB|@WPo@d@m@b@]\[`@a@j@_@l@MVf@dAOZ
WF2 0GU,50,995,Cardigan House → West Yorkshire Police Learning & Development Centre → Driver Training Area → West Yorkshire Police Bishopgarth House → Cardigan House,3,19015,974,16min,kzyfId}kHj@fCR|@vAlGtAxDbCzFbCdFbAjBb@x@bAjBnCrD|CfEjDpDxFdFfMjJzBxA`CrAtBfAtDrBtG`Dn@R~FjBlGhAdE\xDDvEOnE[hOcClImApBYzRuF^OZSPMNQNUj@{ARg@POPMLINEP@RBTLVXJXFVDVDX@\?ZAtDA|@AZA\ETW~@MZk@Va@@OCWOMOMUIOi@w@a@So@E{Lh@qAFsFj@sInAeOdCoE`@cFJwDImE]eGaAaGiBs@W_HeDkDqBuBiAcCcB}B_BqFsDiF{DkFqEoD{DaDeE}BqDmAkBc@y@wAuCoEsJuBoF_AqCo@wA_AuCqA}DOc@}BiHwAmEQa@Uu@K]MYKWGMGKGIGIGGEEMIOKc@SEAc@e@OUGQEOEQAMAOAQ?S@O@O?GDQFWFWFOFMrAuBHKFGFGHGHGJCHAH?H?H@JD^\JNFJDLDLBPBN@N@P?P?P?P?BCvA?P@P@RDRThAf@~Br@|CnB|INn@nBxIR|@x@nD\|AtAxDbCzFbCdFbAjBb@x@bAjBnCrD|CfEjDpDxFdFfMjJzBxA`CrAtBfAtDrBtG`Dn@R~FjBlGhAdE\xDDvEOnE[hOcClImApBYzRuF^OZSPMNQNUj@{ARg@POPMLINEP@RBTLVXJXFVDVDX@\?ZAtDA|@AZA\ETW~@MZk@Va@@OCWOMOMUIOi@w@a@So@E{Lh@qAFsFj@sInAeOdCoE`@cFJwDImE]eGaAaGiBs@W_HeDkDqBuBiAcCcB}B_BqFsDiF{DkFqEoD{DaDeE}BqDmAkBc@y@wAuCoEsJuBoF_AqCo@wA_AuCqA}DOc@}BiHwAmEQa@Uu@K]MYKWGMGKGIGIGGEEMIOKc@SEAc@e@OUGQEOEQAMAOAQ?S@O@O?GDQFWFWFOFMrAuBHKFGFGHGHGJCHAH?H?H@JDt@NZLPBLBR@NANCLEJGZSjAy@`A_A`AkAb@o@\Ut@gALKJ?FJJ`@BNDV?L?PG`BAP?P?P?P@RJfDi@NG_BIgCAYAOEECAEHIJKNCD@^FxBDrB@f@DRDFBB??JCJAFABG?IEmAh@OKgDAS?Q?Q?Q@QFaB?Q?MEWOIGCI?ODeCnDg@h@g@b@cAp@iB`ASJIDGHIHEHCHYlA?BCvA?P@P@RDRThAf@~Br@|CnB|IrA`G
WF2 0GU,50,996,Carr Gate Garden Centre → Tardis → The Malt Shovel → Ardsley House → Carr Gate Garden Centre,3,8524,879,14min,}hzfIdjjHs@xAWk@[u@`@eBV{@p@m@d@SjBo@|@_@fCgApAi@pBy@HEDChAe@d@Sf@Sj@Wh@UZId@QEo@?_@BYDc@FYJa@R_@PS^YjBcAj@YPIrBkAnB_APIJf@@L?LENc@n@W`@W`@SXo@jASZ}@dBgBjD{@xAw@~@}EnHOTa@n@J`@BNDV?L?PG`BAP?P?P?P@RJfDi@NG_BIgCAYAOEECAEHIJKNCD@^FxBDrB@f@DRDF??BBJCJAFABG?IEmAh@OKgDAS?Q?Q?Q@QFaB?Q?MEWOIGCI?ODeCnDg@h@g@b@cAp@iB`ASJIDGHIHEHCHYlA?BOt@ETELEHGJcBvBGHIHIDIBIBI@K?OAEAc@e@OUGQEOEQAMAOAQ?S@O@O?GDQFWFWFOFMrAuBHKFGFGHGHGJCHAH?H?H@JDt@NZLPBLBR@NANCLEJGZSjAy@`A_A`AkAb@o@pB}CbCqDFM^_AVe@L_@FYDY@W@YAYMoAe@P[Hi@Tk@Vg@Re@RiAd@EBIDqBx@qAh@FjAaC|@MaAfCgApAi@pBy@HEDChAe@d@SBAb@Qj@Wh@UZId@QEo@?_@BYDc@FYJa@R_@PS^YjBcAj@YPIrBkAnB_APIJf@@L?LENc@n@W`@W`@SXo@jASZ}@dBgBjD{@xAw@~@}EnHOTa@n@a@h@eCnDg@h@g@b@cAp@iB`ASJIDGHIHEHCHYlA?BOt@ETELEHGJcBvBGHIHIDIBIBI@K?OAEAk@Ka@OQEOAM@OBMDOFYTQNSNa@Li@d@[Re@Ta@LC@kAZcA\kB|@WPo@d@m@b@]\[`@a@j@_@l@MVS^Up@EP~@LVk@g@eALW^m@`@k@Za@\]l@c@n@e@VQjB}@bA]jA[d@Od@UZSh@e@Ta@`AaAf@a@V]JMDIDKDQDOF]?GDQFWFWFOFMrAuBHKFGFGHGHGJCHAH?H?H@JDt@NZLPBLBR@NANCLEJGZSjAy@`A_A`AkAb@o@pB}CbCqDFM^_AVe@L_@FYDY@W@YAYMoAe@P[Hi@Tk@Vg@Re@RiAd@EBIDqBx@qAh@gCfA}@^kBn@e@Rq@l@Wz@a@dBZt@Vj@r@yA
WF2 0GU,50,997,Carr Gate WMC → The Malt Shovel → Gardener's Retreat Restaurant → Tardis → Carr Gate WMC,3,4259,484,8min,sqyfI`riHDz@BnBk@Vc@PC@e@RiAd@EBIDqBx@qAh@gCfA}@^_Bh@KDe@Rq@l@Wz@a@dBIf@Hg@`@eBV{@p@m@d@SjBo@|@_@fCgApAi@pBy@HEDChAe@d@Sf@Sj@Wh@UZId@QEo@?_@BYDc@FYJa@R_@PS^YjBcAj@YPIrBkAnB_APIJf@@L?LENc@n@W`@W`@SXo@jASZ}@dBgBjD{@xAw@~@}EnHOTa@n@J`@BNDV?L?PG`BAP?P?P?P@RJfDi@NG_BIgCAYAOEECAEHIJKNCD@^FxBDrB@f@DRDF??BBJCJAFABG?IEmAh@OKgDAS?Q?Q?Q@QFaB?Q?MEWOIGCI?ODeCnDg@h@g@b@cAp@iB`ASJIDGHIHEHCHYlA?BOt@ETELEHGJcBvBGHIHIDIBIBI@K?OAEAc@e@OUGQEOEQAMAOAQ?S@O@O?GDQFWFWFOFMrAuBHKFGFGHGHGJCHAH?H?H@JDt@NZLPBLBR@NANCLEJGZSjAy@`A_A`AkAb@o@pB}CbCqDFM^_AVe@L_@FYDY@W@YAYMoAe@P[Hi@TCoBE{@
WF2 0GU,50,998,Chantry Vets → Sun Bo → Kylies Sandwich Bar & Custom Cakes → Mill View Stores → Chantry Vets,3,1337,313,5min,ofufIr}iHFGHILSFHRTdAwCFSb@~@Zn@JSFSGEi@}@BDd@v@FDGRKR[o@c@_AGReAvCg@zAg@|AMZM\]v@q@fBGLZl@P[QZ[m@FMPg@^_A\w@L]L[f@}Af@{AdAwCFSb@~@Zn@BHRb@HTNVLVLVTfAj@Sk@RESOs@MWMWOWIUSc@CI[o@c@_AGReAvCSUGIMRIHGF
WF2 0GU,50,999,China And Thai Express → BP Manor Service Station → Restyle Fitness → East Ardsley Express → China And Thai Express,3,1592,353,5min,sm{fId{kHKo@CQKy@]cCZNJ@ZDZ@L?n@Al@AR_@f@dAOZGN_AMw@pCa@lCg@iDCQKy@]cCZNJ@Be@EA[K`@LCd@KA[Og@a@[Yk@c@WOQK]O_@OoAm@UKqBe@@TJrAJpAKqAKsAAUfAVh@LTJnAl@^N\NPJVNj@b@ZXf@`@ZNJ@ZDZ@L?n@Al@AUp@EPw@pCa@lC[yB
WF2 0GU,50,1000,Conroyds Fish and Chips → The Wren Cafe → The New Pot Oil → Wrenthorpe Methodist Church → Conroyds Fish and Chips,3,1856,273,4min,uwvfIvphHy@nDEJW|@MTORYR_@LODYHI@UBc@E{B_@g@UGIn@}DL{@@AH_@Po@PJXLn@VJLf@v@T\JHDBH?FADIHSpAeFJ_@Rk@Pc@DMVq@Pc@Ds@VPt@v@PT]xAY|@o@dBUl@aAbEEJW|@MTORYR_@LODIBODI@UBc@E{B_@g@UGIY[[U}@a@FYb@eATy@Ux@O\Sf@GX|@`@ZTXZFHf@TzB^b@DTCHAXINE^MXSNSLUV}@DKx@oD
WF2 0GU,50,1001,Country Kitchen → Outwood Primary Academy Kirkhamgate → The Star Inn → Shawfold Cars → Country Kitchen,3,1686,298,4min,sowfIhfnHIHw@v@Mc@Om@]}CE]Kq@SyACK?AOkA_@qCcAf@[yAJIKHZxAbAg@^pCNlABJRxAJp@D\\|CNl@Lb@yAzAi@l@ORs@aAKMAu@F]?IOs@Nr@?HG\@t@~@nANSh@m@xA{Av@w@TSd@c@pBeANGHEb@UPI\U^Wp@k@JVDVDf@@FCz@Jj@DXEYKk@B{@Go@EWKWq@j@_@V]TQHc@TIDOFqBdAe@b@KH
WF2 0GU,50,1002,Curry Pot → Blue Marlin Fisheries → Mill View Stores → Kylies Sandwich Bar & Custom Cakes → Curry Pot,3,1206,256,4min,kaufIfviHYx@GReAvCg@zAGIWKVJFHJWZcAdAwCFSb@~@Zn@BHRb@HTNVLVLVTfAj@Sk@RESOs@MWMWOWIUSc@CI[o@c@_AGReAvCg@zAg@|AMZM\]v@q@fBGLZl@P[QZ[m@FMPg@^_A\w@L]L[f@}Af@{AdAwCFSXy@
WF2 0GU,50,1003,Cyrus Guys → St Michaels Church → R H Binks And Sons → Methodist Church → Cyrus Guys,3,1853,301,5min,io{fIjbmH@u@BoD?GBaE?U@yABw@B{@Bq@Bo@FeA@SDu@y@BeAZWTUV}@p@}@f@AI{DbAGXNfANTHFFn@Go@IGOUOgAFYtA_@dBc@@H|@g@|@q@TWVUdA[x@CLiAFy@NaBg@iDCQIs@AE]cCZNJ@ZDZ@L?n@Al@AUp@EPw@pCa@lCWzCMhAEt@ARGdACn@Cp@Cz@Cv@AxA?TC`E?FCnDAt@
WF2 0GU,50,1004,Declans → Wrenthorpe Club → The Lawrence → Wrenthorpe Academy → Declans,3,1574,261,4min,eaxfIb`hHpA`ATN\Tj@^G^I@??WQODLu@]UUO_CeB_@h@CBW^uA~BmAtBKPe@iAIUEO?O@OBSZm@DED@HNIOEAED[l@CRAN?NDNHTLZVl@JQlAuBtA_CV_@BC^i@~BdBTN\Tj@^|@n@`BpAZXj@z@Z_AXcAb@_BBIHS??IRCHc@~AYbA[~@k@{@[YaBqA}@o@k@_@]UUOqAaA
WF2 0GU,50,1005,Driver Training Area → Cardigan House → West Yorkshire Police Learning & Development Centre → West Yorkshire Police Bishopgarth House → Driver Training Area,3,27897,1369,22min,qvyfIzhlH\|AtAxDbCzFbCdFbAjBb@x@bAjBnCrD|CfEjDpDxFdFfMjJzBxA`CrAtBfAtDrBtG`Dn@R~FjBlGhAdE\xDDvEOnE[hOcClImApBYzRuF^OZSPMNQNUj@{ARg@POPMLINEP@RBTLVXJXFVDVDX@\?ZAtDA|@AZA\ETW~@MZk@Va@@OCWOMOMUIOi@w@a@So@E{Lh@qAFsFj@sInAeOdCoE`@cFJwDImE]eGaAaGiBs@W_HeDkDqBuBiAcCcB}B_BqFsDiF{DkFqEoD{DaDeE}BqDmAkBc@y@wAuCoEsJuBoF_AqCo@wA_AuCqA}DOc@}BiHwAmEQa@Uu@K]MYKWGMGKGIGIGGEEMIOKc@SEAc@e@OUGQEOEQAMAOAQ?S@O@O?GDQFWFWFOFMrAuBHKFGFGHGHGJCHAH?H?H@JD^\JNFJDLDLBPBN@N@P?P?P?P?BCvA?P@P@RDRThAf@~Br@|CnB|IrA`Gj@fCR|@vAlGtAxDbCzFbCdFbAjBb@x@bAjBnCrD|CfEjDpDxFdFfMjJzBxA`CrAtBfAtDrBtG`Dn@R~FjBlGhAdE\xDDvEOnE[hOcClImApBYzRuF^OZSPMNQNUj@{ARg@POPMLINEP@RBTLVXJXFVDVDX@\?ZAtDA|@AZA\ETW~@MZk@Va@@OCWOMOMUIOi@w@a@So@E{Lh@qAFsFj@sInAeOdCoE`@cFJwDImE]eGaAaGiBs@W_HeDkDqBuBiAcCcB}B_BqFsDiF{DkFqEoD{DaDeE}BqDmAkBc@y@wAuCoEsJuBoF_AqCo@wA_AuCqA}DOc@}BiHwAmEQa@Uu@K]MYKWGMGKGIGIGGEEMIOKc@SEAc@e@OUGQEOEQAMAOAQ?S@O@O?GDQFWFWFOFMrAuBHKFGFGHGHGJCHAH?H?H@JD^\JNFJDLDLBPBN@N@P?P?P?P?BCvA?P@P@RDRThAf@~Br@|CnB|INn@nBxIR|@vAlGtAxDbCzFbCdFbAjBb@x@bAjBnCrD|CfEjDpDxFdFfMjJzBxA`CrAtBfAtDrBtG`Dn@R~FjBlGhAdE\xDDvEOnE[hOcClImApBYzRuF^OZSPMNQNUj@{ARg@POPMLINEP@RBTLVXJXFVDVDX@\?ZAtDA|@AZA\ETW~@MZk@Va@@OCWOMOMUIOi@w@a@So@E{Lh@qAFsFj@sInAeOdCoE`@cFJwDImE]eGaAaGiBs@W_HeDkDqBuBiAcCcB}B_BqFsDiF{DkFqEoD{DaDeE}BqDmAkBc@y@wAuCoEsJuBoF_AqCo@wA_AuCqA}DOc@}BiHwAmEQa@Uu@K]MYKWGMGKGIGIGGEEMIOKc@SEAc@e@OUGQEOEQAMAOAQ?S@O@O?GDQFWFWFOFMrAuBHKFGFGHGHGJCHAH?H?H@JDt@NZLPBLBR@NANCLEJGZSjAy@`A_A`AkAb@o@\Ut@gALKJ?FJJ`@BNDV?L?PG`BAP?P?P?P@RJfDi@NG_BIgCAYAOEECAEHIJKNCD@^FxBDrB@f@DRDFBB??JCJAFABG?IEmAh@OKgDAS?Q?Q?Q@QFaB?Q?MEWOIGCI?ODeCnDg@h@g@b@cAp@iB`ASJIDGHIHEHCHYlA?BCvA?P@P@RDRThAf@~Br@|CnB|I~BhKR|@x@nD
WF2 0GU,50,1006,DVSA Wakefield Test Center → Silkwood Farm → Total Fitness → Amazon DLS4 → DVSA Wakefield Test Center,3,2654,461,7min,oetfIremH@E?C?EA_@LEBABA@CTgALo@VR\ZPaA??Q`A][WSMn@oB_BlA_GXq@J[HWn@z@zB`CLJD@D?LEDAJEF?B?HF@BDHDN@RAPEPGLIDK@OFEHEJ{AbHKd@SdAI`@Gd@Kx@CXKfAA`@?LBNBP??FTBBLDH@F@D?NIDEHILOLUFIPa@Pg@DMDMFWPo@@KNq@ViAD]DIDIHIAOAECC_@Y_Aw@~ApABB@D@NCNGNABEHGLWhAOp@AJQn@GVELELQf@Q`@GHMTMNIHEDOHEBEFEDIPANENGHWFECIIEMCOAQBQDOBCJ[BMBMBM@a@JgABYJy@Fe@Ha@ReAJe@zAcH@K?G?EAa@CQEUAMEIKU{BaCo@{@IVKZYp@mA~FWlAAFS~@GTSdAi@dCc@nBKIEEC?AC?E@Ef@cC^gBJHNJReAFUR_A@GVmAnB~AUfAABC@C@MD@^?D?BAD
WF2 0GU,50,1007,East Ardsley Community Centre → Main Street Fisheries → China And Thai Express → St Michaels Church → East Ardsley Community Centre,3,2131,434,7min,m}{fIzjkHNLpBd@TJnAl@^N\NPJVNj@b@ZXf@`@ZNJ@Be@a@M??`@LCd@ZDZ@L?n@Al@AUp@EPw@pCa@lC[yBKo@CQKy@]cCZNJ@ZDZ@L?n@Al@AUp@EPw@pCa@lCWzCMhAy@BeAZWTUV}@p@}@f@AI{DbAGXNfANTHFFn@Go@IGOUOgAFYtA_@dBc@@H|@g@|@q@TWVU]GYIY[S]Og@Ok@Kq@Gs@Iy@Ew@GkAC]?]@c@@a@Dc@b@qDoAm@UKqBe@OM
WF2 0GU,50,1008,East Ardsley Conservative Club → BP Manor Service Station → East Ardsley Express → St Michaels Church → East Ardsley Conservative Club,3,2187,466,7min,mo{fI`zkHB?d@]Ky@]cCZNJ@ZDZ@L?n@Al@AR_@f@dAOZGN_AMw@pCa@lCg@iDCQKy@]cCg@a@[Yk@c@WOQK]O_@OoAm@UKqBe@@TJrAJpAKqAKsAAUfAVh@LTJnAl@c@pDEb@A`@Ab@?\B\FjADv@Hx@Fr@Jp@Nj@Nf@R\XZXH\FWTUV}@p@}@f@AI{DbAGXNfANTHFFn@Go@IGOUOgAFYtA_@dBc@@H|@g@|@q@TWVUdA[x@CLiAV{Cg@iDCQe@\C?
WF2 0GU,50,1009,East Ardsley Express → Main Street Fisheries → China And Thai Express → The Bay Horse → East Ardsley Express,3,1427,308,5min,uz{fI`lkHh@LTJnAl@^N\NPJVNj@b@ZXf@`@ZNJ@Be@a@M??`@LCd@ZDZ@L?n@Al@AUp@EPw@pCa@lC[yBKo@CQKy@]cCZNJ@ZDZ@L?n@Al@AR_@LWQSR_AJk@BMCLKj@S~@??PRMVS^Up@EPw@pCa@lCg@iDCQKy@]cCg@a@[Yk@c@WOQK]O_@OoAm@UKi@M
WF2 0GU,50,1010,East Ardsley Luncheon Club → Main Street Fisheries → China And Thai Express → St Michaels Church → East Ardsley Luncheon Club,3,2133,448,7min,y|{fIjlkHAKAUpBd@TJnAl@^N\NPJVNj@b@ZXf@`@ZNJ@Be@a@M??`@LCd@ZDZ@L?n@Al@AUp@EPw@pCa@lC[yBKo@CQKy@]cCZNJ@ZDZ@L?n@Al@AUp@EPw@pCa@lCWzCMhAy@BeAZWTUV}@p@}@f@AI{DbAGXNfANTHFFn@Go@IGOUOgAFYtA_@dBc@@H|@g@|@q@TWVU]GYIY[S]Og@Ok@Kq@Gs@Iy@Ew@GkAC]?]@c@@a@Dc@b@qDoAm@UKqBe@@T@J
WF2 0GU,50,1011,East Ardsley Post Office → BP Manor Service Station → Main Street Fisheries → St Michaels Church → East Ardsley Post Office,3,1665,356,5min,_m{fIv`lHFw@`@mCv@qCDQTq@R_@f@dAOZGN_AMw@pCa@lCg@iDCQKy@]cCZNJ@Be@a@M??`@LCd@ZDZ@L?n@Al@AUp@EPw@pCa@lCWzCMhAy@BeAZWTUV}@p@}@f@AI{DbAGXNfANTHFFn@Go@IGOUOgAFYtA_@dBc@@H|@g@|@q@TWVUdA[x@CLiANcB
WF2 0GU,50,1012,Esso → Toyota Vantage → Total Fitness → Ramada → Esso,3,2160,416,6min,ersfIhmmHSj@QJSYHQb@iAD_@\_ABQA_@q@gAw@m@KEMGPeAHM\KHYNm@BETmADMB?BB@DYtABOTeAAECCC?ELUlACDOl@IX]JILQdAo@_@e@e@[_@SU_@m@KMEECAKCIDK@OFEHEJ{AbHKd@SdAI`@Gd@Kx@CXKfAA`@?LBNBP??FTBBLDH@F@D?NIDEHILOLUFIPa@Pg@DMDMFWPo@@KNq@ViAD]DIDIHIAOAECC_@Y_Aw@~ApABB@D@NCNGNABEHGLWhAOp@AJQn@GVELELQf@Q`@GHMTMNRbAb@eADCb@j@DHEL[bA??EBMSCCEEQWAKScAIHEDOHEBEFEDIPANEN?\?B?HBRH\DLFNVf@HN^j@VPLDD@B?B?NEzCuHPg@Rc@JS`@w@TWVk@HQb@iAHLH^GN
